,PopulationSize,ChromosomeLength,ElitismFactor,Iteration,GeneticIterations
7499,14,10,19,9,9
7500,14,11,10,0,15
7501,14,11,10,1,13
7502,14,11,10,2,64
7503,14,11,10,3,23
7504,14,11,10,4,51
7505,14,11,10,5,41
7506,14,11,10,6,43
7507,14,11,10,7,40
7508,14,11,10,8,13
7509,14,11,10,9,53
7510,14,11,11,0,14
7511,14,11,11,1,34
7512,14,11,11,2,33
7513,14,11,11,3,11
7514,14,11,11,4,5
7515,14,11,11,5,10
7516,14,11,11,6,9
7517,14,11,11,7,27
7518,14,11,11,8,64
7519,14,11,11,9,23
7520,14,11,12,0,33
7521,14,11,12,1,43
7522,14,11,12,2,18
7523,14,11,12,3,64
7524,14,11,12,4,14
7525,14,11,12,5,20
7526,14,11,12,6,63
7527,14,11,12,7,24
7528,14,11,12,8,16
7529,14,11,12,9,37
7530,14,11,13,0,27
7531,14,11,13,1,91
7532,14,11,13,2,34
7533,14,11,13,3,17
7534,14,11,13,4,53
7535,14,11,13,5,12
7536,14,11,13,6,43
7537,14,11,13,7,34
7538,14,11,13,8,18
7539,14,11,13,9,24
7540,14,11,14,0,53
7541,14,11,14,1,44
7542,14,11,14,2,78
7543,14,11,14,3,39
7544,14,11,14,4,3
7545,14,11,14,5,17
7546,14,11,14,6,95
7547,14,11,14,7,13
7548,14,11,14,8,70
7549,14,11,14,9,55
7550,14,11,15,0,18
7551,14,11,15,1,17
7552,14,11,15,2,9
7553,14,11,15,3,1
7554,14,11,15,4,14
7555,14,11,15,5,22
7556,14,11,15,6,35
7557,14,11,15,7,22
7558,14,11,15,8,35
7559,14,11,15,9,7
7560,14,11,16,0,20
7561,14,11,16,1,12
7562,14,11,16,2,11
7563,14,11,16,3,6
7564,14,11,16,4,16
7565,14,11,16,5,25
7566,14,11,16,6,35
7567,14,11,16,7,17
7568,14,11,16,8,8
7569,14,11,16,9,21
7570,14,11,17,0,21
7571,14,11,17,1,5
7572,14,11,17,2,25
7573,14,11,17,3,14
7574,14,11,17,4,34
7575,14,11,17,5,17
7576,14,11,17,6,12
7577,14,11,17,7,25
7578,14,11,17,8,22
7579,14,11,17,9,34
7580,14,11,18,0,48
7581,14,11,18,1,30
7582,14,11,18,2,17
7583,14,11,18,3,21
7584,14,11,18,4,36
7585,14,11,18,5,8
7586,14,11,18,6,19
7587,14,11,18,7,30
7588,14,11,18,8,10
7589,14,11,18,9,14
7590,14,11,19,0,20
7591,14,11,19,1,24
7592,14,11,19,2,19
7593,14,11,19,3,9
7594,14,11,19,4,20
7595,14,11,19,5,23
7596,14,11,19,6,39
7597,14,11,19,7,32
7598,14,11,19,8,15
7599,14,11,19,9,9
7600,14,12,10,0,47
7601,14,12,10,1,15
7602,14,12,10,2,13
7603,14,12,10,3,28
7604,14,12,10,4,53
7605,14,12,10,5,43
7606,14,12,10,6,27
7607,14,12,10,7,56
7608,14,12,10,8,39
7609,14,12,10,9,28
7610,14,12,11,0,38
7611,14,12,11,1,32
7612,14,12,11,2,40
7613,14,12,11,3,12
7614,14,12,11,4,41
7615,14,12,11,5,23
7616,14,12,11,6,74
7617,14,12,11,7,68
7618,14,12,11,8,44
7619,14,12,11,9,20
7620,14,12,12,0,26
7621,14,12,12,1,47
7622,14,12,12,2,20
7623,14,12,12,3,56
7624,14,12,12,4,46
7625,14,12,12,5,66
7626,14,12,12,6,46
7627,14,12,12,7,25
7628,14,12,12,8,30
7629,14,12,12,9,15
7630,14,12,13,0,47
7631,14,12,13,1,28
7632,14,12,13,2,66
7633,14,12,13,3,28
7634,14,12,13,4,21
7635,14,12,13,5,15
7636,14,12,13,6,14
7637,14,12,13,7,37
7638,14,12,13,8,30
7639,14,12,13,9,22
7640,14,12,14,0,16
7641,14,12,14,1,32
7642,14,12,14,2,42
7643,14,12,14,3,27
7644,14,12,14,4,36
7645,14,12,14,5,59
7646,14,12,14,6,22
7647,14,12,14,7,53
7648,14,12,14,8,19
7649,14,12,14,9,35
7650,14,12,15,0,40
7651,14,12,15,1,8
7652,14,12,15,2,23
7653,14,12,15,3,27
7654,14,12,15,4,20
7655,14,12,15,5,38
7656,14,12,15,6,13
7657,14,12,15,7,32
7658,14,12,15,8,42
7659,14,12,15,9,5
7660,14,12,16,0,38
7661,14,12,16,1,12
7662,14,12,16,2,26
7663,14,12,16,3,19
7664,14,12,16,4,25
7665,14,12,16,5,12
7666,14,12,16,6,30
7667,14,12,16,7,17
7668,14,12,16,8,26
7669,14,12,16,9,8
7670,14,12,17,0,5
7671,14,12,17,1,19
7672,14,12,17,2,11
7673,14,12,17,3,9
7674,14,12,17,4,9
7675,14,12,17,5,18
7676,14,12,17,6,25
7677,14,12,17,7,17
7678,14,12,17,8,14
7679,14,12,17,9,16
7680,14,12,18,0,18
7681,14,12,18,1,27
7682,14,12,18,2,23
7683,14,12,18,3,16
7684,14,12,18,4,40
7685,14,12,18,5,22
7686,14,12,18,6,32
7687,14,12,18,7,16
7688,14,12,18,8,28
7689,14,12,18,9,14
7690,14,12,19,0,41
7691,14,12,19,1,18
7692,14,12,19,2,34
7693,14,12,19,3,20
7694,14,12,19,4,12
7695,14,12,19,5,12
7696,14,12,19,6,10
7697,14,12,19,7,92
7698,14,12,19,8,15
7699,14,12,19,9,21
7700,14,13,10,0,111
7701,14,13,10,1,126
7702,14,13,10,2,14
7703,14,13,10,3,28
7704,14,13,10,4,45
7705,14,13,10,5,29
7706,14,13,10,6,32
7707,14,13,10,7,58
7708,14,13,10,8,7
7709,14,13,10,9,27
7710,14,13,11,0,63
7711,14,13,11,1,30
7712,14,13,11,2,56
7713,14,13,11,3,63
7714,14,13,11,4,29
7715,14,13,11,5,34
7716,14,13,11,6,37
7717,14,13,11,7,42
7718,14,13,11,8,29
7719,14,13,11,9,22
7720,14,13,12,0,64
7721,14,13,12,1,36
7722,14,13,12,2,32
7723,14,13,12,3,7
7724,14,13,12,4,55
7725,14,13,12,5,12
7726,14,13,12,6,24
7727,14,13,12,7,18
7728,14,13,12,8,61
7729,14,13,12,9,29
7730,14,13,13,0,8
7731,14,13,13,1,53
7732,14,13,13,2,91
7733,14,13,13,3,47
7734,14,13,13,4,32
7735,14,13,13,5,25
7736,14,13,13,6,19
7737,14,13,13,7,64
7738,14,13,13,8,21
7739,14,13,13,9,27
7740,14,13,14,0,40
7741,14,13,14,1,70
7742,14,13,14,2,112
7743,14,13,14,3,49
7744,14,13,14,4,26
7745,14,13,14,5,10
7746,14,13,14,6,106
7747,14,13,14,7,81
7748,14,13,14,8,85
7749,14,13,14,9,29
7750,14,13,15,0,20
7751,14,13,15,1,50
7752,14,13,15,2,50
7753,14,13,15,3,12
7754,14,13,15,4,37
7755,14,13,15,5,25
7756,14,13,15,6,32
7757,14,13,15,7,18
7758,14,13,15,8,56
7759,14,13,15,9,27
7760,14,13,16,0,10
7761,14,13,16,1,21
7762,14,13,16,2,33
7763,14,13,16,3,39
7764,14,13,16,4,12
7765,14,13,16,5,29
7766,14,13,16,6,12
7767,14,13,16,7,23
7768,14,13,16,8,34
7769,14,13,16,9,18
7770,14,13,17,0,32
7771,14,13,17,1,16
7772,14,13,17,2,64
7773,14,13,17,3,23
7774,14,13,17,4,45
7775,14,13,17,5,47
7776,14,13,17,6,25
7777,14,13,17,7,11
7778,14,13,17,8,36
7779,14,13,17,9,17
7780,14,13,18,0,15
7781,14,13,18,1,26
7782,14,13,18,2,45
7783,14,13,18,3,27
7784,14,13,18,4,49
7785,14,13,18,5,30
7786,14,13,18,6,33
7787,14,13,18,7,41
7788,14,13,18,8,36
7789,14,13,18,9,23
7790,14,13,19,0,24
7791,14,13,19,1,21
7792,14,13,19,2,20
7793,14,13,19,3,56
7794,14,13,19,4,24
7795,14,13,19,5,9
7796,14,13,19,6,27
7797,14,13,19,7,7
7798,14,13,19,8,19
7799,14,13,19,9,32
7800,15,8,10,0,15
7801,15,8,10,1,2
7802,15,8,10,2,5
7803,15,8,10,3,3
7804,15,8,10,4,14
7805,15,8,10,5,7
7806,15,8,10,6,3
7807,15,8,10,7,24
7808,15,8,10,8,7
7809,15,8,10,9,6
7810,15,8,11,0,8
7811,15,8,11,1,18
7812,15,8,11,2,4
7813,15,8,11,3,8
7814,15,8,11,4,32
7815,15,8,11,5,7
7816,15,8,11,6,3
7817,15,8,11,7,16
7818,15,8,11,8,10
7819,15,8,11,9,1
7820,15,8,12,0,11
7821,15,8,12,1,13
7822,15,8,12,2,1
7823,15,8,12,3,29
7824,15,8,12,4,4
7825,15,8,12,5,5
7826,15,8,12,6,11
7827,15,8,12,7,13
7828,15,8,12,8,4
7829,15,8,12,9,12
7830,15,8,13,0,7
7831,15,8,13,1,9
7832,15,8,13,2,9
7833,15,8,13,3,12
7834,15,8,13,4,62
7835,15,8,13,5,21
7836,15,8,13,6,10
7837,15,8,13,7,7
7838,15,8,13,8,14
7839,15,8,13,9,14
7840,15,8,14,0,10
7841,15,8,14,1,10
7842,15,8,14,2,3
7843,15,8,14,3,13
7844,15,8,14,4,4
7845,15,8,14,5,12
7846,15,8,14,6,13
7847,15,8,14,7,12
7848,15,8,14,8,9
7849,15,8,14,9,8
7850,15,8,15,0,5
7851,15,8,15,1,9
7852,15,8,15,2,12
7853,15,8,15,3,10
7854,15,8,15,4,10
7855,15,8,15,5,14
7856,15,8,15,6,11
7857,15,8,15,7,5
7858,15,8,15,8,10
7859,15,8,15,9,1
7860,15,8,16,0,5
7861,15,8,16,1,3
7862,15,8,16,2,14
7863,15,8,16,3,4
7864,15,8,16,4,17
7865,15,8,16,5,10
7866,15,8,16,6,12
7867,15,8,16,7,8
7868,15,8,16,8,12
7869,15,8,16,9,8
7870,15,8,17,0,4
7871,15,8,17,1,5
7872,15,8,17,2,10
7873,15,8,17,3,5
7874,15,8,17,4,22
7875,15,8,17,5,20
7876,15,8,17,6,8
7877,15,8,17,7,11
7878,15,8,17,8,1
7879,15,8,17,9,8
7880,15,8,18,0,7
7881,15,8,18,1,6
7882,15,8,18,2,11
7883,15,8,18,3,11
7884,15,8,18,4,1
7885,15,8,18,5,9
7886,15,8,18,6,4
7887,15,8,18,7,3
7888,15,8,18,8,11
7889,15,8,18,9,7
7890,15,8,19,0,5
7891,15,8,19,1,10
7892,15,8,19,2,10
7893,15,8,19,3,1
7894,15,8,19,4,9
7895,15,8,19,5,3
7896,15,8,19,6,2
7897,15,8,19,7,1
7898,15,8,19,8,9
7899,15,8,19,9,13
7900,15,9,10,0,26
7901,15,9,10,1,19
7902,15,9,10,2,4
7903,15,9,10,3,5
7904,15,9,10,4,32
7905,15,9,10,5,12
7906,15,9,10,6,8
7907,15,9,10,7,10
7908,15,9,10,8,10
7909,15,9,10,9,11
7910,15,9,11,0,6
7911,15,9,11,1,25
7912,15,9,11,2,18
7913,15,9,11,3,10
7914,15,9,11,4,12
7915,15,9,11,5,3
7916,15,9,11,6,18
7917,15,9,11,7,6
7918,15,9,11,8,18
7919,15,9,11,9,6
7920,15,9,12,0,5
7921,15,9,12,1,14
7922,15,9,12,2,18
7923,15,9,12,3,8
7924,15,9,12,4,4
7925,15,9,12,5,8
7926,15,9,12,6,7
7927,15,9,12,7,10
7928,15,9,12,8,9
7929,15,9,12,9,1
7930,15,9,13,0,16
7931,15,9,13,1,14
7932,15,9,13,2,18
7933,15,9,13,3,30
7934,15,9,13,4,28
7935,15,9,13,5,20
7936,15,9,13,6,65
7937,15,9,13,7,13
7938,15,9,13,8,4
7939,15,9,13,9,1
7940,15,9,14,0,5
7941,15,9,14,1,22
7942,15,9,14,2,10
7943,15,9,14,3,7
7944,15,9,14,4,11
7945,15,9,14,5,5
7946,15,9,14,6,16
7947,15,9,14,7,13
7948,15,9,14,8,17
7949,15,9,14,9,17
7950,15,9,15,0,7
7951,15,9,15,1,10
7952,15,9,15,2,14
7953,15,9,15,3,16
7954,15,9,15,4,23
7955,15,9,15,5,11
7956,15,9,15,6,10
7957,15,9,15,7,8
7958,15,9,15,8,15
7959,15,9,15,9,15
7960,15,9,16,0,9
7961,15,9,16,1,12
7962,15,9,16,2,3
7963,15,9,16,3,7
7964,15,9,16,4,2
7965,15,9,16,5,7
7966,15,9,16,6,6
7967,15,9,16,7,14
7968,15,9,16,8,6
7969,15,9,16,9,3
7970,15,9,17,0,3
7971,15,9,17,1,27
7972,15,9,17,2,6
7973,15,9,17,3,4
7974,15,9,17,4,2
7975,15,9,17,5,17
7976,15,9,17,6,19
7977,15,9,17,7,7
7978,15,9,17,8,8
7979,15,9,17,9,8
7980,15,9,18,0,21
7981,15,9,18,1,20
7982,15,9,18,2,21
7983,15,9,18,3,13
7984,15,9,18,4,10
7985,15,9,18,5,22
7986,15,9,18,6,23
7987,15,9,18,7,16
7988,15,9,18,8,26
7989,15,9,18,9,28
7990,15,9,19,0,6
7991,15,9,19,1,6
7992,15,9,19,2,11
7993,15,9,19,3,1
7994,15,9,19,4,5
7995,15,9,19,5,11
7996,15,9,19,6,13
7997,15,9,19,7,19
7998,15,9,19,8,8
7999,15,9,19,9,14
8000,15,10,10,0,25
8001,15,10,10,1,26
8002,15,10,10,2,9
8003,15,10,10,3,54
8004,15,10,10,4,30
8005,15,10,10,5,9
8006,15,10,10,6,1
8007,15,10,10,7,3
8008,15,10,10,8,13
8009,15,10,10,9,19
8010,15,10,11,0,34
8011,15,10,11,1,25
8012,15,10,11,2,19
8013,15,10,11,3,52
8014,15,10,11,4,16
8015,15,10,11,5,19
8016,15,10,11,6,3
8017,15,10,11,7,20
8018,15,10,11,8,10
8019,15,10,11,9,5
8020,15,10,12,0,33
8021,15,10,12,1,2
8022,15,10,12,2,46
8023,15,10,12,3,14
8024,15,10,12,4,12
8025,15,10,12,5,19
8026,15,10,12,6,21
8027,15,10,12,7,7
8028,15,10,12,8,13
8029,15,10,12,9,17
8030,15,10,13,0,36
8031,15,10,13,1,14
8032,15,10,13,2,39
8033,15,10,13,3,14
8034,15,10,13,4,6
8035,15,10,13,5,13
8036,15,10,13,6,8
8037,15,10,13,7,35
8038,15,10,13,8,33
8039,15,10,13,9,18
8040,15,10,14,0,18
8041,15,10,14,1,6
8042,15,10,14,2,12
8043,15,10,14,3,6
8044,15,10,14,4,22
8045,15,10,14,5,5
8046,15,10,14,6,9
8047,15,10,14,7,4
8048,15,10,14,8,16
8049,15,10,14,9,19
8050,15,10,15,0,15
8051,15,10,15,1,9
8052,15,10,15,2,15
8053,15,10,15,3,11
8054,15,10,15,4,7
8055,15,10,15,5,26
8056,15,10,15,6,8
8057,15,10,15,7,12
8058,15,10,15,8,1
8059,15,10,15,9,13
8060,15,10,16,0,15
8061,15,10,16,1,10
8062,15,10,16,2,10
8063,15,10,16,3,14
8064,15,10,16,4,20
8065,15,10,16,5,15
8066,15,10,16,6,17
8067,15,10,16,7,13
8068,15,10,16,8,17
8069,15,10,16,9,16
8070,15,10,17,0,20
8071,15,10,17,1,8
8072,15,10,17,2,19
8073,15,10,17,3,24
8074,15,10,17,4,28
8075,15,10,17,5,15
8076,15,10,17,6,10
8077,15,10,17,7,14
8078,15,10,17,8,35
8079,15,10,17,9,13
8080,15,10,18,0,12
8081,15,10,18,1,28
8082,15,10,18,2,11
8083,15,10,18,3,17
8084,15,10,18,4,20
8085,15,10,18,5,15
8086,15,10,18,6,11
8087,15,10,18,7,10
8088,15,10,18,8,11
8089,15,10,18,9,8
8090,15,10,19,0,22
8091,15,10,19,1,5
8092,15,10,19,2,24
8093,15,10,19,3,12
8094,15,10,19,4,39
8095,15,10,19,5,11
8096,15,10,19,6,16
8097,15,10,19,7,24
8098,15,10,19,8,9
8099,15,10,19,9,7
8100,15,11,10,0,55
8101,15,11,10,1,64
8102,15,11,10,2,64
8103,15,11,10,3,7
8104,15,11,10,4,69
8105,15,11,10,5,15
8106,15,11,10,6,13
8107,15,11,10,7,8
8108,15,11,10,8,37
8109,15,11,10,9,40
8110,15,11,11,0,16
8111,15,11,11,1,25
8112,15,11,11,2,15
8113,15,11,11,3,22
8114,15,11,11,4,29
8115,15,11,11,5,7
8116,15,11,11,6,11
8117,15,11,11,7,11
8118,15,11,11,8,9
8119,15,11,11,9,25
8120,15,11,12,0,12
8121,15,11,12,1,20
8122,15,11,12,2,3
8123,15,11,12,3,34
8124,15,11,12,4,17
8125,15,11,12,5,61
8126,15,11,12,6,47
8127,15,11,12,7,45
8128,15,11,12,8,22
8129,15,11,12,9,16
8130,15,11,13,0,25
8131,15,11,13,1,12
8132,15,11,13,2,87
8133,15,11,13,3,35
8134,15,11,13,4,25
8135,15,11,13,5,14
8136,15,11,13,6,66
8137,15,11,13,7,101
8138,15,11,13,8,37
8139,15,11,13,9,24
8140,15,11,14,0,20
8141,15,11,14,1,27
8142,15,11,14,2,32
8143,15,11,14,3,9
8144,15,11,14,4,12
8145,15,11,14,5,9
8146,15,11,14,6,20
8147,15,11,14,7,31
8148,15,11,14,8,8
8149,15,11,14,9,4
8150,15,11,15,0,6
8151,15,11,15,1,34
8152,15,11,15,2,21
8153,15,11,15,3,21
8154,15,11,15,4,10
8155,15,11,15,5,48
8156,15,11,15,6,14
8157,15,11,15,7,12
8158,15,11,15,8,9
8159,15,11,15,9,28
8160,15,11,16,0,15
8161,15,11,16,1,14
8162,15,11,16,2,19
8163,15,11,16,3,18
8164,15,11,16,4,7
8165,15,11,16,5,24
8166,15,11,16,6,17
8167,15,11,16,7,23
8168,15,11,16,8,30
8169,15,11,16,9,44
8170,15,11,17,0,9
8171,15,11,17,1,9
8172,15,11,17,2,20
8173,15,11,17,3,15
8174,15,11,17,4,13
8175,15,11,17,5,8
8176,15,11,17,6,12
8177,15,11,17,7,13
8178,15,11,17,8,2
8179,15,11,17,9,7
8180,15,11,18,0,2
8181,15,11,18,1,32
8182,15,11,18,2,13
8183,15,11,18,3,16
8184,15,11,18,4,17
8185,15,11,18,5,7
8186,15,11,18,6,15
8187,15,11,18,7,21
8188,15,11,18,8,27
8189,15,11,18,9,8
8190,15,11,19,0,1
8191,15,11,19,1,28
8192,15,11,19,2,2
8193,15,11,19,3,8
8194,15,11,19,4,14
8195,15,11,19,5,6
8196,15,11,19,6,11
8197,15,11,19,7,21
8198,15,11,19,8,33
8199,15,11,19,9,13
8200,15,12,10,0,32
8201,15,12,10,1,21
8202,15,12,10,2,23
8203,15,12,10,3,77
8204,15,12,10,4,25
8205,15,12,10,5,17
8206,15,12,10,6,76
8207,15,12,10,7,39
8208,15,12,10,8,23
8209,15,12,10,9,17
8210,15,12,11,0,5
8211,15,12,11,1,22
8212,15,12,11,2,45
8213,15,12,11,3,29
8214,15,12,11,4,27
8215,15,12,11,5,14
8216,15,12,11,6,25
8217,15,12,11,7,67
8218,15,12,11,8,41
8219,15,12,11,9,36
8220,15,12,12,0,78
8221,15,12,12,1,23
8222,15,12,12,2,77
8223,15,12,12,3,50
8224,15,12,12,4,31
8225,15,12,12,5,16
8226,15,12,12,6,17
8227,15,12,12,7,66
8228,15,12,12,8,49
8229,15,12,12,9,67
8230,15,12,13,0,21
8231,15,12,13,1,54
8232,15,12,13,2,40
8233,15,12,13,3,24
8234,15,12,13,4,28
8235,15,12,13,5,43
8236,15,12,13,6,36
8237,15,12,13,7,5
8238,15,12,13,8,13
8239,15,12,13,9,58
8240,15,12,14,0,30
8241,15,12,14,1,10
8242,15,12,14,2,10
8243,15,12,14,3,40
8244,15,12,14,4,27
8245,15,12,14,5,36
8246,15,12,14,6,6
8247,15,12,14,7,29
8248,15,12,14,8,29
8249,15,12,14,9,19
8250,15,12,15,0,7
8251,15,12,15,1,17
8252,15,12,15,2,18
8253,15,12,15,3,13
8254,15,12,15,4,41
8255,15,12,15,5,18
8256,15,12,15,6,9
8257,15,12,15,7,31
8258,15,12,15,8,17
8259,15,12,15,9,14
8260,15,12,16,0,32
8261,15,12,16,1,9
8262,15,12,16,2,34
8263,15,12,16,3,10
8264,15,12,16,4,2
8265,15,12,16,5,22
8266,15,12,16,6,19
8267,15,12,16,7,63
8268,15,12,16,8,22
8269,15,12,16,9,38
8270,15,12,17,0,17
8271,15,12,17,1,14
8272,15,12,17,2,62
8273,15,12,17,3,18
8274,15,12,17,4,22
8275,15,12,17,5,37
8276,15,12,17,6,15
8277,15,12,17,7,13
8278,15,12,17,8,28
8279,15,12,17,9,42
8280,15,12,18,0,12
8281,15,12,18,1,20
8282,15,12,18,2,14
8283,15,12,18,3,29
8284,15,12,18,4,23
8285,15,12,18,5,47
8286,15,12,18,6,27
8287,15,12,18,7,18
8288,15,12,18,8,61
8289,15,12,18,9,7
8290,15,12,19,0,27
8291,15,12,19,1,33
8292,15,12,19,2,33
8293,15,12,19,3,17
8294,15,12,19,4,45
8295,15,12,19,5,18
8296,15,12,19,6,19
8297,15,12,19,7,28
8298,15,12,19,8,22
8299,15,12,19,9,17
8300,15,13,10,0,51
8301,15,13,10,1,56
8302,15,13,10,2,41
8303,15,13,10,3,54
8304,15,13,10,4,49
8305,15,13,10,5,54
8306,15,13,10,6,55
8307,15,13,10,7,80
8308,15,13,10,8,21
8309,15,13,10,9,42
8310,15,13,11,0,40
8311,15,13,11,1,83
8312,15,13,11,2,28
8313,15,13,11,3,71
8314,15,13,11,4,14
8315,15,13,11,5,38
8316,15,13,11,6,70
8317,15,13,11,7,53
8318,15,13,11,8,63
8319,15,13,11,9,60
8320,15,13,12,0,59
8321,15,13,12,1,46
8322,15,13,12,2,117
8323,15,13,12,3,12
8324,15,13,12,4,42
8325,15,13,12,5,84
8326,15,13,12,6,31
8327,15,13,12,7,29
8328,15,13,12,8,73
8329,15,13,12,9,17
8330,15,13,13,0,39
8331,15,13,13,1,29
8332,15,13,13,2,9
8333,15,13,13,3,40
8334,15,13,13,4,28
8335,15,13,13,5,17
8336,15,13,13,6,30
8337,15,13,13,7,34
8338,15,13,13,8,27
8339,15,13,13,9,52
8340,15,13,14,0,95
8341,15,13,14,1,34
8342,15,13,14,2,23
8343,15,13,14,3,33
8344,15,13,14,4,19
8345,15,13,14,5,26
8346,15,13,14,6,18
8347,15,13,14,7,13
8348,15,13,14,8,46
8349,15,13,14,9,32
8350,15,13,15,0,61
8351,15,13,15,1,7
8352,15,13,15,2,32
8353,15,13,15,3,26
8354,15,13,15,4,46
8355,15,13,15,5,39
8356,15,13,15,6,36
8357,15,13,15,7,10
8358,15,13,15,8,32
8359,15,13,15,9,23
8360,15,13,16,0,23
8361,15,13,16,1,37
8362,15,13,16,2,20
8363,15,13,16,3,36
8364,15,13,16,4,21
8365,15,13,16,5,37
8366,15,13,16,6,28
8367,15,13,16,7,20
8368,15,13,16,8,67
8369,15,13,16,9,21
8370,15,13,17,0,13
8371,15,13,17,1,41
8372,15,13,17,2,35
8373,15,13,17,3,47
8374,15,13,17,4,18
8375,15,13,17,5,21
8376,15,13,17,6,32
8377,15,13,17,7,30
8378,15,13,17,8,30
8379,15,13,17,9,45
8380,15,13,18,0,40
8381,15,13,18,1,30
8382,15,13,18,2,40
8383,15,13,18,3,23
8384,15,13,18,4,16
8385,15,13,18,5,41
8386,15,13,18,6,6
8387,15,13,18,7,13
8388,15,13,18,8,45
8389,15,13,18,9,16
8390,15,13,19,0,20
8391,15,13,19,1,34
8392,15,13,19,2,37
8393,15,13,19,3,57
8394,15,13,19,4,44
8395,15,13,19,5,25
8396,15,13,19,6,24
8397,15,13,19,7,41
8398,15,13,19,8,20
8399,15,13,19,9,29
